playerID,yearid,votedBy,ballots,needed,votes,inducted,category,Batter,Pitcher,Which One
pafkoan01,1966,BBWAA,302,227,2,N,Player,18,0,Batter
ricede01,1966,BBWAA,302,227,2,N,Player,20,0,Batter
adamsbo03,1966,BBWAA,302,227,1,N,Player,15,0,Batter
carrach01,1966,BBWAA,302,227,1,N,Player,11,0,Batter
hearnji01,1966,BBWAA,302,227,1,N,Player,14,14,Pitcher
hemusso01,1966,BBWAA,302,227,1,N,Player,12,0,Batter
portebo01,1966,BBWAA,302,227,1,N,Player,16,16,Pitcher
stengca01,1966,Veterans,,,,Y,Manager,15,0,Batter
ruffire01,1967,Run Off,306,,266,Y,Player,23,23,Pitcher
medwijo01,1967,Run Off,306,,248,N,Player,20,0,Batter
medwijo01,1967,BBWAA,292,219,212,N,Player,20,0,Batter
ruffire01,1967,BBWAA,292,219,212,N,Player,23,23,Pitcher
camparo01,1967,BBWAA,292,219,204,N,Player,10,0,Batter
camparo01,1967,Run Off,306,,170,N,Player,10,0,Batter
boudrlo01,1967,BBWAA,292,219,143,N,Player,15,0,Batter
kinerra01,1967,BBWAA,292,219,124,N,Player,11,0,Batter
slaugen01,1967,BBWAA,292,219,123,N,Player,22,0,Batter
lopezal01,1967,BBWAA,292,219,114,N,Player,20,0,Batter
marioma01,1967,BBWAA,292,219,90,N,Player,13,0,Batter
mizejo01,1967,BBWAA,292,219,89,N,Player,16,0,Batter
reesepe01,1967,BBWAA,292,219,89,N,Player,16,0,Batter
vandejo01,1967,BBWAA,292,219,87,N,Player,13,13,Pitcher
reynoal01,1967,BBWAA,292,219,77,N,Player,13,13,Pitcher
rizzuph01,1967,BBWAA,292,219,71,N,Player,13,0,Batter
boudrlo01,1967,Run Off,306,,68,N,Player,15,0,Batter
gordojo01,1967,BBWAA,292,219,66,N,Player,11,0,Batter
waltebu01,1967,BBWAA,292,219,65,N,Player,21,17,Pitcher
newhoha01,1967,BBWAA,292,219,62,N,Player,17,17,Pitcher
hermabi01,1967,BBWAA,292,219,59,N,Player,17,0,Batter
hardeme01,1967,BBWAA,292,219,52,N,Player,20,20,Pitcher
lopezal01,1967,Run Off,306,,50,N,Player,20,0,Batter
slaugen01,1967,Run Off,306,,48,N,Player,22,0,Batter
vaughar01,1967,BBWAA,292,219,46,N,Player,14,0,Batter
lombaer01,1967,BBWAA,292,219,43,N,Player,17,0,Batter
kinerra01,1967,Run Off,306,,41,N,Player,11,0,Batter
kellge01,1967,BBWAA,292,219,40,N,Player,19,0,Batter
darkal01,1967,BBWAA,292,219,38,N,Player,17,1,Batter
doerrbo01,1967,BBWAA,292,219,35,N,Player,14,0,Batter
lemonbo01,1967,BBWAA,292,219,35,N,Player,15,13,Pitcher
vandejo01,1967,Run Off,306,,35,N,Player,13,13,Pitcher
lombaer01,1967,Run Off,306,,25,N,Player,17,0,Batter
waltebu01,1967,Run Off,306,,24,N,Player,21,17,Pitcher
bauerha01,1967,BBWAA,292,219,23,N,Player,14,0,Batter
marioma01,1967,Run Off,306,,22,N,Player,13,0,Batter
newsobo01,1967,BBWAA,292,219,19,N,Player,29,29,Pitcher
reynoal01,1967,Run Off,306,,19,N,Player,13,13,Pitcher
vaughar01,1967,Run Off,306,,19,N,Player,14,0,Batter
newcodo01,1967,BBWAA,292,219,18,N,Player,12,12,Pitcher
reesepe01,1967,Run Off,306,,16,N,Player,16,0,Batter
cavarph01,1967,BBWAA,292,219,15,N,Player,22,0,Batter
doerrbo01,1967,Run Off,306,,15,N,Player,14,0,Batter
vernomi01,1967,BBWAA,292,219,14,N,Player,21,0,Batter
hardeme01,1967,Run Off,306,,14,N,Player,20,20,Pitcher
hermabi01,1967,Run Off,306,,14,N,Player,17,0,Batter
mizejo01,1967,Run Off,306,,14,N,Player,16,0,Batter
rizzuph01,1967,Run Off,306,,14,N,Player,13,0,Batter
gordojo01,1967,Run Off,306,,13,N,Player,11,0,Batter
newhoha01,1967,Run Off,306,,13,N,Player,17,17,Pitcher
kellge01,1967,Run Off,306,,11,N,Player,19,0,Batter
dobyla01,1967,BBWAA,292,219,10,N,Player,14,0,Batter
thomsbo01,1967,BBWAA,292,219,10,N,Player,17,0,Batter
kluszte01,1967,BBWAA,292,219,9,N,Player,16,0,Batter
bauerha01,1967,Run Off,306,,9,N,Player,14,0,Batter
darkal01,1967,Run Off,306,,7,N,Player,17,1,Batter
lemonbo01,1967,Run Off,306,,7,N,Player,15,13,Pitcher
newsobo01,1967,Run Off,306,,6,N,Player,29,29,Pitcher
mcdougi01,1967,BBWAA,292,219,4,N,Player,10,0,Batter
cavarph01,1967,Run Off,306,,4,N,Player,22,0,Batter
jenseja01,1967,BBWAA,292,219,3,N,Player,12,0,Batter
moorete01,1967,BBWAA,292,219,3,N,Player,11,1,Batter
ennisde01,1967,BBWAA,292,219,2,N,Player,15,0,Batter
furilca01,1967,BBWAA,292,219,2,N,Player,15,0,Batter
heganji01,1967,BBWAA,292,219,2,N,Player,19,0,Batter
torgeea01,1967,BBWAA,292,219,2,N,Player,18,0,Batter
valoel01,1967,BBWAA,292,219,2,N,Player,23,0,Batter
newcodo01,1967,Run Off,306,,2,N,Player,12,12,Pitcher
vernomi01,1967,Run Off,306,,2,N,Player,21,0,Batter
courtcl01,1967,BBWAA,292,219,1,N,Player,13,0,Batter
dropowa01,1967,BBWAA,292,219,1,N,Player,16,0,Batter
garvene01,1967,BBWAA,292,219,1,N,Player,15,15,Pitcher
hattogr01,1967,BBWAA,292,219,1,N,Player,16,0,Batter
hearnji01,1967,BBWAA,292,219,1,N,Player,14,14,Pitcher
martibi02,1967,BBWAA,292,219,1,N,Player,13,0,Batter
pafkoan01,1967,BBWAA,292,219,1,N,Player,18,0,Batter
dobyla01,1967,Run Off,306,,1,N,Player,14,0,Batter
thomsbo01,1967,Run Off,306,,1,N,Player,17,0,Batter
rickebr01,1967,Veterans,,,,Y,Pioneer/Executive,4,0,Batter
wanerll01,1967,Veterans,,,,Y,Player,21,0,Batter
medwijo01,1968,BBWAA,283,213,240,Y,Player,20,0,Batter
camparo01,1968,BBWAA,283,213,205,N,Player,10,0,Batter
boudrlo01,1968,BBWAA,283,213,146,N,Player,15,0,Batter
slaugen01,1968,BBWAA,283,213,129,N,Player,22,0,Batter
kinerra01,1968,BBWAA,283,213,118,N,Player,11,0,Batter
mizejo01,1968,BBWAA,283,213,103,N,Player,16,0,Batter
reynoal01,1968,BBWAA,283,213,95,N,Player,13,13,Pitcher
marioma01,1968,BBWAA,283,213,89,N,Player,13,0,Batter
vaughar01,1968,BBWAA,283,213,82,N,Player,14,0,Batter
reesepe01,1968,BBWAA,283,213,81,N,Player,16,0,Batter
vandejo01,1968,BBWAA,283,213,79,N,Player,13,13,Pitcher
gordojo01,1968,BBWAA,283,213,77,N,Player,11,0,Batter
rizzuph01,1968,BBWAA,283,213,74,N,Player,13,0,Batter
newhoha01,1968,BBWAA,283,213,67,N,Player,17,17,Pitcher
waltebu01,1968,BBWAA,283,213,67,N,Player,21,17,Pitcher
doerrbo01,1968,BBWAA,283,213,48,N,Player,14,0,Batter
kellge01,1968,BBWAA,283,213,47,N,Player,19,0,Batter
lemonbo01,1968,BBWAA,283,213,47,N,Player,15,13,Pitcher
darkal01,1968,BBWAA,283,213,36,N,Player,17,1,Batter
moorete01,1968,BBWAA,283,213,33,N,Player,11,1,Batter
cavarph01,1968,BBWAA,283,213,23,N,Player,22,0,Batter
henrito01,1968,BBWAA,283,213,22,N,Player,11,0,Batter
newsobo01,1968,BBWAA,283,213,22,N,Player,29,29,Pitcher
vernomi01,1968,BBWAA,283,213,22,N,Player,21,0,Batter
crosefr01,1968,BBWAA,283,213,15,N,Player,17,0,Batter
kluszte01,1968,BBWAA,283,213,14,N,Player,16,0,Batter
thomsbo01,1968,BBWAA,283,213,13,N,Player,17,0,Batter
kellech01,1968,BBWAA,283,213,11,N,Player,13,0,Batter
maglisa01,1968,BBWAA,283,213,11,N,Player,14,14,Pitcher
erskica01,1968,BBWAA,283,213,9,N,Player,12,12,Pitcher
newcodo01,1968,BBWAA,283,213,9,N,Player,12,12,Pitcher
coopewa01,1968,BBWAA,283,213,8,N,Player,21,0,Batter
dimagdo01,1968,BBWAA,283,213,8,N,Player,11,0,Batter
sainjo01,1968,BBWAA,283,213,7,N,Player,13,13,Pitcher
ashburi01,1968,BBWAA,283,213,6,N,Player,15,0,Batter
rowesc01,1968,BBWAA,283,213,6,N,Player,16,16,Pitcher
walkedi02,1968,BBWAA,283,213,6,N,Player,20,0,Batter
blackew01,1968,BBWAA,283,213,5,N,Player,11,11,Pitcher
leonadu02,1968,BBWAA,283,213,5,N,Player,20,20,Pitcher
mcdougi01,1968,BBWAA,283,213,4,N,Player,10,0,Batter
moseswa01,1968,BBWAA,283,213,4,N,Player,18,0,Batter
brechha01,1968,BBWAA,283,213,3,N,Player,12,12,Pitcher
jenseja01,1968,BBWAA,283,213,3,N,Player,12,0,Batter
mccorfr01,1968,BBWAA,283,213,3,N,Player,14,0,Batter
galanau01,1968,BBWAA,283,213,2,N,Player,18,0,Batter
lopated01,1968,BBWAA,283,213,2,N,Player,13,13,Pitcher
roepr01,1968,BBWAA,283,213,2,N,Player,12,12,Pitcher
raschvi01,1968,BBWAA,283,213,1,N,Player,11,11,Pitcher
cuyleki01,1968,Veterans,,,,Y,Player,19,0,Batter
gosligo01,1968,Veterans,,,,Y,Player,19,0,Batter
musiast01,1969,BBWAA,340,255,317,Y,Player,22,1,Batter
camparo01,1969,BBWAA,340,255,270,Y,Player,10,0,Batter
boudrlo01,1969,BBWAA,340,255,218,N,Player,15,0,Batter
kinerra01,1969,BBWAA,340,255,137,N,Player,11,0,Batter
slaugen01,1969,BBWAA,340,255,128,N,Player,22,0,Batter
mizejo01,1969,BBWAA,340,255,116,N,Player,16,0,Batter
marioma01,1969,BBWAA,340,255,112,N,Player,13,0,Batter
reynoal01,1969,BBWAA,340,255,98,N,Player,13,13,Pitcher
gordojo01,1969,BBWAA,340,255,97,N,Player,11,0,Batter
vandejo01,1969,BBWAA,340,255,95,N,Player,13,13,Pitcher
wynnea01,1969,BBWAA,340,255,95,N,Player,23,23,Pitcher
reesepe01,1969,BBWAA,340,255,89,N,Player,16,0,Batter
hodgegi01,1969,BBWAA,340,255,82,N,Player,18,0,Batter
newhoha01,1969,BBWAA,340,255,82,N,Player,17,17,Pitcher
rizzuph01,1969,BBWAA,340,255,78,N,Player,13,0,Batter
schoere01,1969,BBWAA,340,255,65,N,Player,21,0,Batter
doerrbo01,1969,BBWAA,340,255,62,N,Player,14,0,Batter
kellge01,1969,BBWAA,340,255,60,N,Player,19,0,Batter
lemonbo01,1969,BBWAA,340,255,56,N,Player,15,13,Pitcher
henrito01,1969,BBWAA,340,255,50,N,Player,11,0,Batter
darkal01,1969,BBWAA,340,255,48,N,Player,17,1,Batter
cavarph01,1969,BBWAA,340,255,37,N,Player,22,0,Batter
newsobo01,1969,BBWAA,340,255,32,N,Player,29,29,Pitcher
vernomi01,1969,BBWAA,340,255,21,N,Player,21,0,Batter
waltebu01,1969,BBWAA,340,255,20,N,Player,21,17,Pitcher
rowesc01,1969,BBWAA,340,255,17,N,Player,16,16,Pitcher
kellech01,1969,BBWAA,340,255,14,N,Player,13,0,Batter
dimagdo01,1969,BBWAA,340,255,13,N,Player,11,0,Batter
blackew01,1969,BBWAA,340,255,11,N,Player,11,11,Pitcher
kluszte01,1969,BBWAA,340,255,11,N,Player,16,0,Batter
ashburi01,1969,BBWAA,340,255,10,N,Player,15,0,Batter
walkedi02,1969,BBWAA,340,255,9,N,Player,20,0,Batter
sainjo01,1969,BBWAA,340,255,8,N,Player,13,13,Pitcher
minosmi01,1969,BBWAA,340,255,6,N,Player,18,0,Batter
thomsbo01,1969,BBWAA,340,255,6,N,Player,17,0,Batter
coopewa01,1969,BBWAA,340,255,5,N,Player,21,0,Batter
erskica01,1969,BBWAA,340,255,4,N,Player,12,12,Pitcher
leonadu02,1969,BBWAA,340,255,4,N,Player,20,20,Pitcher
moseswa01,1969,BBWAA,340,255,4,N,Player,18,0,Batter
coopemo01,1969,BBWAA,340,255,3,N,Player,13,13,Pitcher
mcdougi01,1969,BBWAA,340,255,3,N,Player,10,0,Batter
newcodo01,1969,BBWAA,340,255,3,N,Player,12,12,Pitcher
raschvi01,1969,BBWAA,340,255,3,N,Player,11,11,Pitcher
brechha01,1969,BBWAA,340,255,2,N,Player,12,12,Pitcher
lopated01,1969,BBWAA,340,255,2,N,Player,13,13,Pitcher
jenseja01,1969,BBWAA,340,255,1,N,Player,12,0,Batter
covelst01,1969,Veterans,,,,Y,Player,14,14,Pitcher
hoytwa01,1969,Veterans,,,,Y,Player,25,25,Pitcher
boudrlo01,1970,BBWAA,300,225,232,Y,Player,15,0,Batter
kinerra01,1970,BBWAA,300,225,167,N,Player,11,0,Batter
hodgegi01,1970,BBWAA,300,225,145,N,Player,18,0,Batter
wynnea01,1970,BBWAA,300,225,140,N,Player,23,23,Pitcher
slaugen01,1970,BBWAA,300,225,133,N,Player,22,0,Batter
mizejo01,1970,BBWAA,300,225,126,N,Player,16,0,Batter
marioma01,1970,BBWAA,300,225,120,N,Player,13,0,Batter
reesepe01,1970,BBWAA,300,225,97,N,Player,16,0,Batter
schoere01,1970,BBWAA,300,225,97,N,Player,21,0,Batter
kellge01,1970,BBWAA,300,225,90,N,Player,19,0,Batter
reynoal01,1970,BBWAA,300,225,89,N,Player,13,13,Pitcher
vandejo01,1970,BBWAA,300,225,88,N,Player,13,13,Pitcher
newhoha01,1970,BBWAA,300,225,80,N,Player,17,17,Pitcher
gordojo01,1970,BBWAA,300,225,79,N,Player,11,0,Batter
rizzuph01,1970,BBWAA,300,225,79,N,Player,13,0,Batter
doerrbo01,1970,BBWAA,300,225,75,N,Player,14,0,Batter
lemonbo01,1970,BBWAA,300,225,75,N,Player,15,13,Pitcher
henrito01,1970,BBWAA,300,225,62,N,Player,11,0,Batter
darkal01,1970,BBWAA,300,225,55,N,Player,17,1,Batter
cavarph01,1970,BBWAA,300,225,51,N,Player,22,0,Batter
snidedu01,1970,BBWAA,300,225,51,N,Player,18,0,Batter
waltebu01,1970,BBWAA,300,225,29,N,Player,21,17,Pitcher
dimagdo01,1970,BBWAA,300,225,15,N,Player,11,0,Batter
blackew01,1970,BBWAA,300,225,14,N,Player,11,11,Pitcher
newsobo01,1970,BBWAA,300,225,12,N,Player,29,29,Pitcher
ashburi01,1970,BBWAA,300,225,11,N,Player,15,0,Batter
vernomi01,1970,BBWAA,300,225,10,N,Player,21,0,Batter
coopewa01,1970,BBWAA,300,225,9,N,Player,21,0,Batter
sainjo01,1970,BBWAA,300,225,9,N,Player,13,13,Pitcher
kluszte01,1970,BBWAA,300,225,8,N,Player,16,0,Batter
kellech01,1970,BBWAA,300,225,7,N,Player,13,0,Batter
shantbo01,1970,BBWAA,300,225,7,N,Player,19,19,Pitcher
leonadu02,1970,BBWAA,300,225,5,N,Player,20,20,Pitcher
moseswa01,1970,BBWAA,300,225,5,N,Player,18,0,Batter
newcodo01,1970,BBWAA,300,225,5,N,Player,12,12,Pitcher
piercbi02,1970,BBWAA,300,225,5,N,Player,18,18,Pitcher
thomsbo01,1970,BBWAA,300,225,4,N,Player,17,0,Batter
brechha01,1970,BBWAA,300,225,3,N,Player,12,12,Pitcher
galanau01,1970,BBWAA,300,225,3,N,Player,18,0,Batter
erskica01,1970,BBWAA,300,225,2,N,Player,12,12,Pitcher
furilca01,1970,BBWAA,300,225,2,N,Player,15,0,Batter
wertzvi01,1970,BBWAA,300,225,2,N,Player,21,0,Batter
jenseja01,1970,BBWAA,300,225,1,N,Player,12,0,Batter
lopated01,1970,BBWAA,300,225,1,N,Player,13,13,Pitcher
mcdougi01,1970,BBWAA,300,225,1,N,Player,10,0,Batter
roepr01,1970,BBWAA,300,225,1,N,Player,12,12,Pitcher
combsea01,1970,Veterans,,,,Y,Player,12,0,Batter
frickfo99,1970,Veterans,,,,Y,Pioneer/Executive,0,0,Pitcher
haineje01,1970,Veterans,,,,Y,Player,19,19,Pitcher
berrayo01,1971,BBWAA,360,270,242,N,Player,19,0,Batter
wynnea01,1971,BBWAA,360,270,240,N,Player,23,23,Pitcher
kinerra01,1971,BBWAA,360,270,212,N,Player,11,0,Batter
hodgegi01,1971,BBWAA,360,270,180,N,Player,18,0,Batter
slaugen01,1971,BBWAA,360,270,165,N,Player,22,0,Batter
mizejo01,1971,BBWAA,360,270,157,N,Player,16,0,Batter
reesepe01,1971,BBWAA,360,270,127,N,Player,16,0,Batter
marioma01,1971,BBWAA,360,270,123,N,Player,13,0,Batter
schoere01,1971,BBWAA,360,270,123,N,Player,21,0,Batter
reynoal01,1971,BBWAA,360,270,110,N,Player,13,13,Pitcher
kellge01,1971,BBWAA,360,270,105,N,Player,19,0,Batter
vandejo01,1971,BBWAA,360,270,98,N,Player,13,13,Pitcher
newhoha01,1971,BBWAA,360,270,94,N,Player,17,17,Pitcher
rizzuph01,1971,BBWAA,360,270,92,N,Player,13,0,Batter
lemonbo01,1971,BBWAA,360,270,90,N,Player,15,13,Pitcher
snidedu01,1971,BBWAA,360,270,89,N,Player,18,0,Batter
cavarph01,1971,BBWAA,360,270,83,N,Player,22,0,Batter
doerrbo01,1971,BBWAA,360,270,78,N,Player,14,0,Batter
darkal01,1971,BBWAA,360,270,54,N,Player,17,1,Batter
foxne01,1971,BBWAA,360,270,39,N,Player,19,0,Batter
newsobo01,1971,BBWAA,360,270,17,N,Player,29,29,Pitcher
dimagdo01,1971,BBWAA,360,270,15,N,Player,11,0,Batter
kellech01,1971,BBWAA,360,270,14,N,Player,13,0,Batter
vernomi01,1971,BBWAA,360,270,12,N,Player,21,0,Batter
sainjo01,1971,BBWAA,360,270,11,N,Player,13,13,Pitcher
ashburi01,1971,BBWAA,360,270,10,N,Player,15,0,Batter
haddiha01,1971,BBWAA,360,270,10,N,Player,15,15,Pitcher
kluszte01,1971,BBWAA,360,270,9,N,Player,16,0,Batter
newcodo01,1971,BBWAA,360,270,8,N,Player,12,12,Pitcher
brechha01,1971,BBWAA,360,270,7,N,Player,12,12,Pitcher
coopewa01,1971,BBWAA,360,270,7,N,Player,21,0,Batter
moseswa01,1971,BBWAA,360,270,7,N,Player,18,0,Batter
piercbi02,1971,BBWAA,360,270,7,N,Player,18,18,Pitcher
furilca01,1971,BBWAA,360,270,5,N,Player,15,0,Batter
shantbo01,1971,BBWAA,360,270,5,N,Player,19,19,Pitcher
lopated01,1971,BBWAA,360,270,4,N,Player,13,13,Pitcher
mcdougi01,1971,BBWAA,360,270,4,N,Player,10,0,Batter
sievero01,1971,BBWAA,360,270,4,N,Player,18,0,Batter
thomsbo01,1971,BBWAA,360,270,4,N,Player,17,0,Batter
erskica01,1971,BBWAA,360,270,3,N,Player,12,12,Pitcher
leonadu02,1971,BBWAA,360,270,3,N,Player,20,20,Pitcher
roepr01,1971,BBWAA,360,270,3,N,Player,12,12,Pitcher
jenseja01,1971,BBWAA,360,270,2,N,Player,12,0,Batter
moonwa01,1971,BBWAA,360,270,2,N,Player,12,0,Batter
powervi01,1971,BBWAA,360,270,2,N,Player,15,0,Batter
raschvi01,1971,BBWAA,360,270,2,N,Player,11,11,Pitcher
wertzvi01,1971,BBWAA,360,270,2,N,Player,21,0,Batter
brutobi01,1971,BBWAA,360,270,1,N,Player,12,0,Batter
bancrda01,1971,Veterans,,,,Y,Player,17,0,Batter
becklja01,1971,Veterans,,,,Y,Player,22,1,Batter
hafeych01,1971,Veterans,,,,Y,Player,13,0,Batter
hoopeha01,1971,Veterans,,,,Y,Player,17,1,Batter
kellejo01,1971,Veterans,,,,Y,Player,19,0,Batter
marquru01,1971,Veterans,,,,Y,Player,19,19,Pitcher
paigesa01,1971,Negro League,,,,Y,Player,6,6,Pitcher
weissge99,1971,Veterans,,,,Y,Pioneer/Executive,0,0,Pitcher
koufasa01,1972,BBWAA,396,297,344,Y,Player,12,12,Pitcher
berrayo01,1972,BBWAA,396,297,339,Y,Player,19,0,Batter
wynnea01,1972,BBWAA,396,297,301,Y,Player,23,23,Pitcher
kinerra01,1972,BBWAA,396,297,235,N,Player,11,0,Batter
hodgegi01,1972,BBWAA,396,297,161,N,Player,18,0,Batter
mizejo01,1972,BBWAA,396,297,157,N,Player,16,0,Batter
slaugen01,1972,BBWAA,396,297,149,N,Player,22,0,Batter
reesepe01,1972,BBWAA,396,297,129,N,Player,16,0,Batter
marioma01,1972,BBWAA,396,297,120,N,Player,13,0,Batter
lemonbo01,1972,BBWAA,396,297,117,N,Player,15,13,Pitcher
kellge01,1972,BBWAA,396,297,115,N,Player,19,0,Batter
reynoal01,1972,BBWAA,396,297,105,N,Player,13,13,Pitcher
schoere01,1972,BBWAA,396,297,104,N,Player,21,0,Batter
rizzuph01,1972,BBWAA,396,297,103,N,Player,13,0,Batter
newhoha01,1972,BBWAA,396,297,92,N,Player,17,17,Pitcher
snidedu01,1972,BBWAA,396,297,84,N,Player,18,0,Batter
foxne01,1972,BBWAA,396,297,64,N,Player,19,0,Batter
cavarph01,1972,BBWAA,396,297,61,N,Player,22,0,Batter
darkal01,1972,BBWAA,396,297,55,N,Player,17,1,Batter
dimagdo01,1972,BBWAA,396,297,36,N,Player,11,0,Batter
newsobo01,1972,BBWAA,396,297,31,N,Player,29,29,Pitcher
kellech01,1972,BBWAA,396,297,24,N,Player,13,0,Batter
sainjo01,1972,BBWAA,396,297,21,N,Player,13,13,Pitcher
vernomi01,1972,BBWAA,396,297,12,N,Player,21,0,Batter
ashburi01,1972,BBWAA,396,297,11,N,Player,15,0,Batter
kluszte01,1972,BBWAA,396,297,10,N,Player,16,0,Batter
thomsbo01,1972,BBWAA,396,297,10,N,Player,17,0,Batter
haddiha01,1972,BBWAA,396,297,9,N,Player,15,15,Pitcher
mcmilro01,1972,BBWAA,396,297,9,N,Player,17,0,Batter
shantbo01,1972,BBWAA,396,297,9,N,Player,19,19,Pitcher
coopewa01,1972,BBWAA,396,297,8,N,Player,21,0,Batter
richabo01,1972,BBWAA,396,297,8,N,Player,12,0,Batter
newcodo01,1972,BBWAA,396,297,7,N,Player,12,12,Pitcher
brechha01,1972,BBWAA,396,297,5,N,Player,12,12,Pitcher
leonadu02,1972,BBWAA,396,297,5,N,Player,20,20,Pitcher
erskica01,1972,BBWAA,396,297,4,N,Player,12,12,Pitcher
mcdougi01,1972,BBWAA,396,297,4,N,Player,10,0,Batter
piercbi02,1972,BBWAA,396,297,4,N,Player,18,18,Pitcher
raschvi01,1972,BBWAA,396,297,4,N,Player,11,11,Pitcher
wertzvi01,1972,BBWAA,396,297,4,N,Player,21,0,Batter
powervi01,1972,BBWAA,396,297,3,N,Player,15,0,Batter
sievero01,1972,BBWAA,396,297,3,N,Player,18,0,Batter
furilca01,1972,BBWAA,396,297,2,N,Player,15,0,Batter
lopated01,1972,BBWAA,396,297,2,N,Player,13,13,Pitcher
roepr01,1972,BBWAA,396,297,2,N,Player,12,12,Pitcher
jenseja01,1972,BBWAA,396,297,1,N,Player,12,0,Batter
gibsojo99,1972,Negro League,,,,Y,Player,0,0,Pitcher
gomezle01,1972,Veterans,,,,Y,Player,14,14,Pitcher
harriwi99,1972,Veterans,,,,Y,Pioneer/Executive,0,0,Pitcher
leonabu99,1972,Negro League,,,,Y,Player,0,0,Pitcher
youngro01,1972,Veterans,,,,Y,Player,10,0,Batter
spahnwa01,1973,BBWAA,380,285,316,Y,Player,22,22,Pitcher
fordwh01,1973,BBWAA,380,285,255,N,Player,16,16,Pitcher
kinerra01,1973,BBWAA,380,285,235,N,Player,11,0,Batter
hodgegi01,1973,BBWAA,380,285,218,N,Player,18,0,Batter
roberro01,1973,BBWAA,380,285,213,N,Player,21,21,Pitcher
lemonbo01,1973,BBWAA,380,285,177,N,Player,15,13,Pitcher
mizejo01,1973,BBWAA,380,285,157,N,Player,16,0,Batter
slaugen01,1973,BBWAA,380,285,145,N,Player,22,0,Batter
marioma01,1973,BBWAA,380,285,127,N,Player,13,0,Batter
reesepe01,1973,BBWAA,380,285,126,N,Player,16,0,Batter
kellge01,1973,BBWAA,380,285,114,N,Player,19,0,Batter
rizzuph01,1973,BBWAA,380,285,111,N,Player,13,0,Batter
snidedu01,1973,BBWAA,380,285,101,N,Player,18,0,Batter
schoere01,1973,BBWAA,380,285,96,N,Player,21,0,Batter
reynoal01,1973,BBWAA,380,285,93,N,Player,13,13,Pitcher
newhoha01,1973,BBWAA,380,285,79,N,Player,17,17,Pitcher
cavarph01,1973,BBWAA,380,285,73,N,Player,22,0,Batter
foxne01,1973,BBWAA,380,285,73,N,Player,19,0,Batter
darkal01,1973,BBWAA,380,285,53,N,Player,17,1,Batter
sainjo01,1973,BBWAA,380,285,47,N,Player,13,13,Pitcher
dimagdo01,1973,BBWAA,380,285,43,N,Player,11,0,Batter
newsobo01,1973,BBWAA,380,285,33,N,Player,29,29,Pitcher
ashburi01,1973,BBWAA,380,285,25,N,Player,15,0,Batter
vernomi01,1973,BBWAA,380,285,23,N,Player,21,0,Batter
kluszte01,1973,BBWAA,380,285,14,N,Player,16,0,Batter
burdele01,1973,BBWAA,380,285,12,N,Player,21,21,Pitcher
newcodo01,1973,BBWAA,380,285,11,N,Player,12,12,Pitcher
lawve01,1973,BBWAA,380,285,9,N,Player,16,16,Pitcher
coopewa01,1973,BBWAA,380,285,8,N,Player,21,0,Batter
groatdi01,1973,BBWAA,380,285,7,N,Player,15,0,Batter
raschvi01,1973,BBWAA,380,285,7,N,Player,11,11,Pitcher
leonadu02,1973,BBWAA,380,285,6,N,Player,20,20,Pitcher
mcmilro01,1973,BBWAA,380,285,5,N,Player,17,0,Batter
shantbo01,1973,BBWAA,380,285,5,N,Player,19,19,Pitcher
simmocu01,1973,BBWAA,380,285,5,N,Player,23,23,Pitcher
erskica01,1973,BBWAA,380,285,4,N,Player,12,12,Pitcher
piercbi02,1973,BBWAA,380,285,4,N,Player,18,18,Pitcher
brechha01,1973,BBWAA,380,285,3,N,Player,12,12,Pitcher
thomsbo01,1973,BBWAA,380,285,3,N,Player,17,0,Batter
mcdougi01,1973,BBWAA,380,285,2,N,Player,10,0,Batter
richabo01,1973,BBWAA,380,285,2,N,Player,12,0,Batter
wertzvi01,1973,BBWAA,380,285,2,N,Player,21,0,Batter
burgesm01,1973,BBWAA,380,285,1,N,Player,20,0,Batter
haddiha01,1973,BBWAA,380,285,1,N,Player,15,15,Pitcher
clemero01,1973,Special Election,,,,Y,Player,18,0,Batter
evansbi99,1973,Veterans,,,,Y,Umpire,0,0,Pitcher
irvinmo01,1973,Negro League,,,,Y,Player,8,0,Batter
kellyge01,1973,Veterans,,,,Y,Player,18,1,Batter
welchmi01,1973,Veterans,,,,Y,Player,13,13,Pitcher
mantlmi01,1974,BBWAA,365,274,322,Y,Player,18,0,Batter
fordwh01,1974,BBWAA,365,274,284,Y,Player,16,16,Pitcher
roberro01,1974,BBWAA,365,274,224,N,Player,21,21,Pitcher
kinerra01,1974,BBWAA,365,274,215,N,Player,11,0,Batter
hodgegi01,1974,BBWAA,365,274,198,N,Player,18,0,Batter
lemonbo01,1974,BBWAA,365,274,190,N,Player,15,13,Pitcher
slaugen01,1974,BBWAA,365,274,145,N,Player,22,0,Batter
reesepe01,1974,BBWAA,365,274,141,N,Player,16,0,Batter
matheed01,1974,BBWAA,365,274,118,N,Player,18,0,Batter
rizzuph01,1974,BBWAA,365,274,111,N,Player,13,0,Batter
snidedu01,1974,BBWAA,365,274,111,N,Player,18,0,Batter
schoere01,1974,BBWAA,365,274,110,N,Player,21,0,Batter
reynoal01,1974,BBWAA,365,274,101,N,Player,13,13,Pitcher
kellge01,1974,BBWAA,365,274,94,N,Player,19,0,Batter
foxne01,1974,BBWAA,365,274,79,N,Player,19,0,Batter
